pmid,in_degree,out_degree,title,has_abstract
33353171,0.0,52.0,"Premature MicroRNA-Based Therapeutic: A ""One-Two Punch"" against Cancers.",True
11809977,31.0,19.0,RNA helicase MUT-14-dependent gene silencing triggered in C. elegans by short antisense RNAs.,True
17573231,18.0,43.0,Small RNAs as big players in plant abiotic stress responses and nutrient deprivation.,True
17586651,28.0,35.0,Suppression of antiviral silencing by cucumber mosaic virus 2b protein in Arabidopsis is associated with drastically reduced accumulation of three classes of viral small interfering RNAs.,True
17589498,30.0,25.0,MicroRNAs 17-5p-20a-106a control monocytopoiesis through AML1 targeting and M-CSF receptor upregulation.,True
17589500,171.0,14.0,Intronic microRNA precursors that bypass Drosha processing.,True
17592038,58.0,34.0,Isolation of microRNA targets by miRNP immunopurification.,True
17592042,22.0,30.0,"Transitivity in Arabidopsis can be primed, requires the redundant action of the antiviral Dicer-like 4 and Dicer-like 2, and is compromised by viral-encoded suppressor proteins.",True
23050973,0.0,71.0,MicroRNA-target interactions: new insights from genome-wide approaches.,True
23078795,0.0,57.0,MicroRNAs and toll-like receptor/interleukin-1 receptor signaling.,True
20351690,23.0,17.0,Therapeutic silencing of miR-10b inhibits metastasis in a mouse mammary tumor model.,True
20358579,0.0,73.0,MicroRNAs and their role in gynecological tumors.,True
20370587,1.0,62.0,Micromarkers: miRNAs in cancer diagnosis and prognosis.,True
20371350,59.0,26.0,Transcriptome-wide identification of RNA-binding protein and microRNA target sites by PAR-CLIP.,True
20372064,8.0,56.0,The code within the code: microRNAs target coding regions.,True
15306811,72.0,7.0,MicroRNAs act sequentially and asymmetrically to control chemosensory laterality in the nematode.,True
15310658,24.0,46.0,A large imprinted microRNA gene cluster at the mouse Dlk1-Gtl2 domain.,True
15314213,103.0,20.0,Arabidopsis micro-RNA biogenesis through Dicer-like 1 protein functions.,True
15317971,41.0,35.0,Patterns of flanking sequence conservation and a characteristic upstream motif for microRNA gene identification.,True
23572875,0.0,60.0,Fine tuning of auxin signaling by miRNAs.,True
23411862,1.0,52.0,RNA viruses and the host microRNA machinery.,True
23415231,13.0,37.0,Beyond secondary structure: primary-sequence determinants license pri-miRNA hairpins for processing.,True
16791837,14.0,45.0,MicroRNA: a new player in stem cells.,True
16798886,14.0,63.0,"MicroRNA-targeted and small interfering RNA-mediated mRNA degradation is regulated by argonaute, dicer, and RNA-dependent RNA polymerase in Arabidopsis.",True
16809489,86.0,12.0,A distinct small RNA pathway silences selfish genetic elements in the germline.,True
16810317,43.0,31.0,An antagonistic function for Arabidopsis DCL2 in development and a new function for DCL4 in generating viral siRNAs.,True
16815998,129.0,26.0,mRNA degradation by miRNAs and GW182 requires both CCR4:NOT deadenylase and DCP1:DCP2 decapping complexes.,True
20004512,2.0,78.0,"MicroRNA in pancreatic cancer: pathological, diagnostic and therapeutic implications.",True
20008931,30.0,17.0,Genetic dissection of the miR-17~92 cluster of microRNAs in Myc-induced B-cell lymphomas.,True
20008935,27.0,28.0,miR-19 is a key oncogenic component of mir-17-92.,True
20012925,4.0,39.0,MicroRNA function in cancer: oncogene or a tumor suppressor?,True
20012966,2.0,57.0,Computational approaches for microRNA studies: a review.,True
20020507,0.0,60.0,Genomic organization of microRNAs.,True
23439913,0.0,58.0,microRNA biogenesis and turnover in plants.,True
28608331,1.0,65.0,"Plant ARGONAUTEs: Features, Functions, and Unknowns.",True
12000786,21.0,28.0,Why do miRNAs live in the miRNP?,False
12007417,258.0,17.0,Identification of tissue-specific microRNAs from mouse.,True
12011447,34.0,42.0,ARGONAUTE1 is required for efficient RNA interference in Drosophila embryos.,True
25783159,1.0,56.0,"Outside the coding genome, mammalian microRNAs confer structural and functional complexity.",True
20870966,5.0,44.0,Global effects of the small RNA biogenesis machinery on the Arabidopsis thaliana transcriptome.,True
20882107,8.0,56.0,Myc: Maestro of MicroRNAs.,True
20885409,13.0,74.0,"Targeting microRNAs in cancer: rationale, strategies and challenges.",True
20885820,0.0,46.0,Feud or Friend? The Role of the miR-17-92 Cluster in Tumorigenesis.,True
24212931,4.0,54.0,"The miR-17/92 cluster: a comprehensive update on its genomics, genetics, functions and increasingly important and numerous roles in health and disease.",True
18381893,32.0,10.0,The miR-200 family determines the epithelial phenotype of cancer cells by targeting the E-cadherin repressors ZEB1 and ZEB2.,True
18382885,3.0,129.0,MicroRNAs: a new class of gene regulators.,True
18392026,29.0,29.0,Discovering microRNAs from deep sequencing data using miRDeep.,True
18403677,45.0,13.0,Endogenous siRNAs derived from transposons and mRNAs in Drosophila somatic cells.,True
18404147,56.0,14.0,Pseudogene-derived small interfering RNAs regulate gene expression in mouse oocytes.,True
18404146,50.0,16.0,Endogenous siRNAs from naturally formed dsRNAs regulate transcripts in mouse oocytes.,True
18407843,1.0,91.0,Interspecies regulation of microRNAs and their targets.,True
24962885,0.0,73.0,RARs and microRNAs.,True
